dataset,subject,protocol,fold_name,seed,alpha,calibration_frac,window_size,per_round_cap,n_components,include_riemann_arms,epoch_seconds,context,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret,error
WAUC,4,within,within_fold0,42,0.5,0.3,50,2.0,4,False,4.0,workload,0.5652173913043479,0.782608695652174,184,96,0,0.0,
WAUC,5,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.475230513716282,0.7379679144385026,187,100,521,102.0,
WAUC,5,within,within_fold0,0,0.5,0.3,50,4.0,4,False,4.0,workload,0.550429307384087,0.7754010695187166,187,100,521,104.0,
WAUC,5,within,within_fold0,0,0.5,0.3,50,3.0,4,False,4.0,workload,0.614521300961979,0.8074866310160428,187,100,0,0.0,
WAUC,5,within,within_fold0,0,0.5,0.3,50,2.0,4,False,4.0,workload,0.614521300961979,0.8074866310160428,187,100,0,0.0,
WAUC,5,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.6044703595724004,0.8021390374331551,187,100,521,112.0,
WAUC,5,within,within_fold0,1,0.5,0.3,50,4.0,4,False,4.0,workload,0.5724737082761775,0.786096256684492,187,100,521,120.0,
WAUC,5,within,within_fold0,1,0.5,0.3,50,3.0,4,False,4.0,workload,0.6046059774844277,0.8021390374331551,187,100,0,0.0,
WAUC,5,within,within_fold0,1,0.5,0.3,50,2.0,4,False,4.0,workload,0.6046059774844277,0.8021390374331551,187,100,0,0.0,
WAUC,5,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.6040176271962456,0.8021390374331551,187,100,521,107.0,
WAUC,5,within,within_fold0,2,0.5,0.3,50,4.0,4,False,4.0,workload,0.47547083404888657,0.7379679144385026,187,100,521,118.0,
WAUC,5,within,within_fold0,2,0.5,0.3,50,3.0,4,False,4.0,workload,0.5290211791642816,0.7647058823529411,187,100,0,0.0,
WAUC,5,within,within_fold0,2,0.5,0.3,50,2.0,4,False,4.0,workload,0.5290211791642816,0.7647058823529411,187,100,0,0.0,
WAUC,5,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.4540614803365963,0.7272727272727273,187,100,521,110.0,
WAUC,5,within,within_fold0,3,0.5,0.3,50,4.0,4,False,4.0,workload,0.4327170740083567,0.7165775401069518,187,100,521,91.0,
