dataset,subject,protocol,fold_name,seed,alpha,calibration_frac,window_size,per_round_cap,n_components,include_riemann_arms,epoch_seconds,context,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret
STEW,16,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,46,47,9.0
STEW,16,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,77,41,11.0
STEW,16,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,100,29,10.0
STEW,16,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.10256410256410264,0.5333333333333333,15,95,37,9.0
STEW,16,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,41,10.0
STEW,16,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,100,29,3.0
STEW,16,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.32432432432432434,0.6666666666666666,15,30,47,13.0
STEW,16,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,77,41,10.0
STEW,16,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,100,21,2.0
STEW,16,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,78,47,10.0
STEW,16,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,98,41,6.0
STEW,16,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.33628318584070793,0.6666666666666666,15,100,29,6.0
STEW,17,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,68,47,15.0
STEW,17,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,80,41,3.0
STEW,17,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.05405405405405406,0.5333333333333333,15,91,29,6.0
STEW,17,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,59,47,15.0
STEW,17,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.3119266055045873,0.6666666666666666,15,70,41,9.0
STEW,17,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,88,29,5.0
STEW,17,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.32432432432432434,0.6666666666666666,15,64,47,15.0
STEW,17,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,90,41,6.0
STEW,17,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,100,29,5.0
STEW,17,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.32432432432432434,0.6666666666666666,15,47,47,14.0
STEW,17,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,72,41,5.0
STEW,17,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.33628318584070793,0.6666666666666666,15,95,29,4.0
STEW,17,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,46,47,8.0
STEW,17,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,83,41,10.0
STEW,17,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.4736842105263158,0.7333333333333333,15,99,29,6.0
STEW,18,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.4444444444444444,0.7333333333333333,15,86,47,11.0
STEW,18,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,85,41,8.0
STEW,18,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,81,29,3.0
STEW,18,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.3119266055045873,0.6666666666666666,15,34,47,11.0
STEW,18,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,78,41,7.0
STEW,18,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,91,29,1.0
STEW,18,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.6086956521739131,0.8,15,56,47,10.0
STEW,18,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,64,31,6.0
STEW,18,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,19,4.0
STEW,18,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,40,47,11.0
STEW,18,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,44,41,7.0
STEW,18,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.18181818181818188,0.6,15,100,29,3.0
STEW,18,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,76,47,9.0
STEW,18,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,70,41,8.0
STEW,18,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,92,29,6.0
STEW,19,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,100,47,3.0
STEW,19,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,26,2.0
STEW,19,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,26,1.0
STEW,19,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,94,47,9.0
STEW,19,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,98,33,3.0
STEW,19,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,1.0
STEW,19,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,94,27,4.0
STEW,19,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,31,3.0
STEW,19,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,26,0.0
STEW,19,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,94,47,4.0
STEW,19,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,95,41,3.0
STEW,19,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,3.0
STEW,19,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,84,47,8.0
STEW,19,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,4.0
STEW,19,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,19,0.0
STEW,20,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,75,47,7.0
STEW,20,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.3119266055045873,0.6666666666666666,15,76,41,6.0
STEW,20,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,5.0
STEW,20,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,58,47,7.0
STEW,20,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,82,41,9.0
STEW,20,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,98,29,1.0
STEW,20,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,81,47,9.0
STEW,20,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.4736842105263158,0.7333333333333333,15,89,41,6.0
STEW,20,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,1.0
STEW,20,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,48,47,8.0
STEW,20,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,64,41,6.0
STEW,20,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,2.0
STEW,20,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.4736842105263158,0.7333333333333333,15,82,47,8.0
STEW,20,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,93,41,7.0
STEW,20,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,4.0
STEW,21,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,63,47,7.0
STEW,21,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,82,41,9.0
STEW,21,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.4444444444444444,0.7333333333333333,15,100,29,7.0
STEW,21,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,66,47,10.0
STEW,21,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,70,41,7.0
STEW,21,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,100,29,3.0
STEW,21,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,52,47,10.0
STEW,21,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,74,41,7.0
STEW,21,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,79,16,2.0
STEW,21,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,45,47,6.0
STEW,21,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,72,41,7.0
STEW,21,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,100,29,3.0
STEW,21,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.48275862068965514,0.7333333333333333,15,55,32,8.0
STEW,21,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,82,41,10.0
STEW,21,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,90,29,7.0
STEW,22,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,63,47,8.0
STEW,22,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,74,41,6.0
STEW,22,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.4642857142857143,0.7333333333333333,15,84,29,4.0
STEW,22,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,37,47,13.0
STEW,22,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,75,41,8.0
STEW,22,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,98,29,6.0
STEW,22,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.6086956521739131,0.8,15,68,47,10.0
STEW,22,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,89,21,2.0
STEW,22,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,82,29,4.0
STEW,22,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,23,47,6.0
STEW,22,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,68,41,12.0
STEW,22,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,94,29,5.0
STEW,22,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.4736842105263158,0.7333333333333333,15,64,29,8.0
STEW,22,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,88,41,9.0
STEW,22,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,100,29,4.0
STEW,23,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,47,0.0
STEW,23,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,28,0.0
STEW,23,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,0.0
STEW,23,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,47,0.0
STEW,23,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,0.0
STEW,23,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,23,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,47,1.0
STEW,23,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,26,0.0
STEW,23,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,0.0
STEW,23,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,0.0
STEW,23,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,26,0.0
STEW,23,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,23,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,47,2.0
STEW,23,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,0.0
STEW,23,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,25,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,66,47,9.0
STEW,25,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,78,41,7.0
STEW,25,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,68,29,7.0
STEW,25,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.2990654205607476,0.6666666666666666,15,40,47,18.0
STEW,25,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.08695652173913038,0.5333333333333333,15,62,41,14.0
STEW,25,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,76,26,3.0
STEW,25,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.34782608695652173,0.6666666666666666,15,64,27,6.0
STEW,25,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.15094339622641506,0.6,15,78,41,20.0
STEW,25,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,75,29,7.0
STEW,25,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.6086956521739131,0.8,15,42,47,16.0
STEW,25,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.6086956521739131,0.8,15,60,41,11.0
STEW,25,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,84,29,7.0
STEW,25,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.05405405405405406,0.5333333333333333,15,51,37,13.0
STEW,25,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.21052631578947367,0.6,15,84,41,13.0
STEW,25,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,97,29,6.0
STEW,26,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,98,47,1.0
STEW,26,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,2.0
STEW,26,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,21,1.0
STEW,26,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,98,47,8.0
STEW,26,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,3.0
STEW,26,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,29,1.0
STEW,26,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,98,47,3.0
STEW,26,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,100,28,2.0
STEW,26,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,100,29,2.0
STEW,26,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,69,47,5.0
STEW,26,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,0.0
STEW,26,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,24,1.0
STEW,26,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,85,47,3.0
STEW,26,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,1.0
STEW,26,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,1.0
STEW,27,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,100,47,4.0
STEW,27,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,18,1.0
STEW,27,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,1.0
STEW,27,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,74,47,5.0
STEW,27,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,41,1.0
STEW,27,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,29,3.0
STEW,27,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,100,47,8.0
STEW,27,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,4.0
STEW,27,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,27,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,88,47,3.0
STEW,27,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,41,0.0
STEW,27,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,0.0
STEW,27,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,100,47,3.0
STEW,27,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,26,3.0
STEW,27,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,3.0
STEW,28,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,83,47,7.0
STEW,28,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,41,5.0
STEW,28,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.4444444444444444,0.7333333333333333,15,100,29,6.0
STEW,28,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,53,47,10.0
STEW,28,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,97,41,9.0
STEW,28,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.3119266055045873,0.6666666666666666,15,100,29,2.0
STEW,28,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,78,47,10.0
STEW,28,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,94,41,7.0
STEW,28,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,3.0
STEW,28,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,52,47,13.0
STEW,28,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,72,41,11.0
STEW,28,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,99,29,7.0
STEW,28,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,72,27,4.0
STEW,28,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.11764705882352944,0.5333333333333333,15,84,41,7.0
STEW,28,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,100,29,4.0
STEW,29,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,80,47,12.0
STEW,29,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,96,41,7.0
STEW,29,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,29,4.0
STEW,29,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,43,47,10.0
STEW,29,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,78,41,5.0
STEW,29,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,3.0
STEW,29,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,92,47,3.0
STEW,29,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,100,41,2.0
STEW,29,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,1.0
STEW,29,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,80,47,9.0
STEW,29,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.736842105263158,0.8666666666666667,15,96,41,10.0
STEW,29,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,29,2.0
STEW,29,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.6086956521739131,0.8,15,65,47,7.0
STEW,29,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,88,41,7.0
STEW,29,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,3.0
STEW,30,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.05405405405405406,0.5333333333333333,15,85,47,8.0
STEW,30,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,41,3.0
STEW,30,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,0.0
STEW,30,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,63,47,5.0
STEW,30,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,78,41,5.0
STEW,30,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,98,29,2.0
STEW,30,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.48275862068965514,0.7333333333333333,15,81,47,7.0
STEW,30,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,94,31,2.0
STEW,30,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,24,1.0
STEW,30,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,73,47,8.0
STEW,30,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,41,7.0
STEW,30,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,3.0
STEW,30,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,86,47,9.0
STEW,30,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,99,41,5.0
STEW,30,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,3.0
STEW,31,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,98,47,9.0
STEW,31,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,100,41,6.0
STEW,31,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,100,29,2.0
STEW,31,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.3119266055045873,0.6666666666666666,15,58,47,9.0
STEW,31,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.3119266055045873,0.6666666666666666,15,85,41,4.0
STEW,31,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,100,29,1.0
STEW,31,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,77,47,10.0
STEW,31,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,98,36,9.0
STEW,31,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,100,29,3.0
