dataset,task,montage,method,feature_family,classifier,subject,seed,kappa,accuracy,n_train,n_test,n_channels,n_arms_surviving,final_regret,error
COGBCI,matb,nearear,fixed,fbcsp,decision_tree,29,-1,0.1385135135135135,0.42567567567567566,222,444,2,0,0.0,
COGBCI,matb,nearear,fixed,fbcsp,random_forest,29,-1,0.006756756756756799,0.33783783783783783,222,444,2,0,0.0,
COGBCI,matb,nearear,fixed,bandpower,lda,29,-1,-0.0033783783783782884,0.3310810810810811,222,444,2,0,0.0,
COGBCI,matb,nearear,fixed,bandpower,svm,29,-1,-0.0033783783783782884,0.3310810810810811,222,444,2,0,0.0,
COGBCI,matb,nearear,fixed,bandpower,decision_tree,29,-1,0.060810810810810856,0.3738738738738739,222,444,2,0,0.0,
COGBCI,matb,nearear,fixed,bandpower,random_forest,29,-1,0.030405405405405372,0.3536036036036036,222,444,2,0,0.0,
COGBCI,matb,nearear,ccb,,,29,0,-0.030405405405405483,0.3130630630630631,222,444,2,81,82.0,
COGBCI,matb,nearear,ccb,,,29,1,0.0,0.3333333333333333,222,444,2,71,76.0,
COGBCI,matb,nearear,ccb,,,29,2,-0.04729729729729737,0.30180180180180183,222,444,2,78,73.0,
COGBCI,matb,nearear,ccb,,,29,3,0.057432432432432456,0.3716216216216216,222,444,2,100,83.0,
COGBCI,matb,nearear,ccb,,,29,42,-0.1283783783783783,0.24774774774774774,222,444,2,100,84.0,
