dataset,subject,protocol,fold_name,seed,budget_frac,alpha,arm_pool,calibration_frac,include_recent_rewards,per_round_cap,policy,epsilon,online_heads,window_size,discount_gamma,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret,budget_remaining
BCI-IV-2b,4,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.5714,0.7857,140,100,84,37.0,431.0
BCI-IV-2b,4,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.1143,0.5571,140,76,84,33.0,441.0
BCI-IV-2b,4,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.0714,0.5357,140,86,84,32.0,441.0
BCI-IV-2b,4,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.4143,0.7071,140,86,84,32.0,428.0
BCI-IV-2b,4,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.2143,0.6071,140,84,84,37.0,446.0
BCI-IV-2b,4,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.0571,0.5286,140,100,84,38.0,431.0
BCI-IV-2b,4,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.0286,0.5143,140,76,84,35.0,441.0
BCI-IV-2b,4,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.0857,0.5429,140,86,84,32.0,439.0
BCI-IV-2b,4,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.0429,0.5214,140,86,84,32.0,429.0
BCI-IV-2b,4,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.0286,0.5143,140,84,84,34.0,455.0
BCI-IV-2b,4,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.0571,0.5286,140,100,84,28.0,429.0
BCI-IV-2b,4,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.5143,0.7571,140,76,84,29.0,442.0
BCI-IV-2b,4,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.0,0.5,140,86,84,29.0,434.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.3,0.65,140,100,84,36.0,443.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.3,0.65,140,84,84,39.0,442.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.1714,0.5857,140,46,84,40.0,436.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.1429,0.5714,140,76,84,41.0,458.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.0143,0.5071,140,70,84,36.0,442.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.0571,0.5286,140,100,84,41.0,442.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,-0.0571,0.4714,140,84,84,34.0,443.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.0714,0.5357,140,46,84,37.0,430.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.1571,0.5786,140,76,84,28.0,456.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.3571,0.6786,140,70,84,36.0,432.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.4,0.7,140,100,84,38.0,446.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,-0.0714,0.4643,140,84,84,38.0,450.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.0286,0.5143,140,46,84,46.0,431.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.0857,0.5429,140,76,84,35.0,450.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.4,0.7,140,70,84,43.0,440.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0857,0.5429,140,100,84,35.0,442.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0571,0.5286,140,84,84,33.0,445.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0429,0.5214,140,46,84,38.0,432.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,-0.1714,0.4143,140,76,84,35.0,462.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.3571,0.6786,140,70,84,31.0,438.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.0,0.5,140,100,84,40.0,446.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.3571,0.6786,140,84,84,34.0,450.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.0,0.5,140,46,84,33.0,432.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.1429,0.5714,140,76,84,31.0,460.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.3571,0.6786,140,70,84,39.0,426.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.0857,0.5429,140,100,84,36.0,444.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.3143,0.6571,140,84,84,34.0,442.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.3286,0.6643,140,46,84,45.0,427.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.3286,0.6643,140,76,84,34.0,456.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.0143,0.5071,140,70,84,43.0,432.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.3,0.65,140,100,84,36.0,443.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.3,0.65,140,84,84,39.0,442.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.1714,0.5857,140,46,84,40.0,436.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.1429,0.5714,140,76,84,41.0,458.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.0143,0.5071,140,70,84,36.0,442.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.0571,0.5286,140,100,84,41.0,442.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,-0.0571,0.4714,140,84,84,34.0,443.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.0714,0.5357,140,46,84,37.0,430.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.1571,0.5786,140,76,84,28.0,456.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.3571,0.6786,140,70,84,36.0,432.0
BCI-IV-2b,5,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.4,0.7,140,100,84,38.0,446.0
BCI-IV-2b,5,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,-0.0714,0.4643,140,84,84,38.0,450.0
BCI-IV-2b,5,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.0286,0.5143,140,46,84,46.0,431.0
BCI-IV-2b,5,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.0857,0.5429,140,76,84,35.0,450.0
BCI-IV-2b,5,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.4,0.7,140,70,84,43.0,440.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,-0.0333,0.4833,120,80,84,36.0,384.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.0333,0.5167,120,72,84,39.0,396.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.0833,0.5417,120,78,84,37.0,382.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.2167,0.6083,120,80,84,42.0,378.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,-0.0833,0.4583,120,72,84,37.0,391.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,-0.0333,0.4833,120,80,84,34.0,383.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.1,0.55,120,72,84,41.0,398.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,-0.0667,0.4667,120,78,84,34.0,388.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,-0.15,0.425,120,80,84,45.0,378.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.2167,0.6083,120,72,84,37.0,385.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.05,0.525,120,80,84,35.0,380.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.15,0.575,120,72,84,32.0,392.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.1333,0.5667,120,78,84,33.0,378.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.0333,0.5167,120,80,84,40.0,376.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.2167,0.6083,120,72,84,43.0,384.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0333,0.5167,120,80,84,39.0,389.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,-0.05,0.475,120,72,84,39.0,405.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.1833,0.5917,120,78,84,36.0,377.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.05,0.525,120,80,84,36.0,377.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.1,0.55,120,72,84,32.0,392.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.0833,0.5417,120,80,84,39.0,388.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,-0.05,0.475,120,72,84,43.0,409.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.1333,0.5667,120,78,84,31.0,379.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,-0.15,0.425,120,80,84,40.0,376.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.0333,0.5167,120,72,84,28.0,385.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.0833,0.5417,120,80,84,35.0,393.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.1,0.55,120,72,84,36.0,404.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.4,0.7,120,78,84,37.0,373.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.1667,0.5833,120,80,84,36.0,374.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.1,0.55,120,72,84,33.0,389.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,-0.0333,0.4833,120,80,84,36.0,384.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.0333,0.5167,120,72,84,39.0,396.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.0833,0.5417,120,78,84,37.0,382.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.2167,0.6083,120,80,84,42.0,378.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,-0.0833,0.4583,120,72,84,37.0,391.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,-0.0333,0.4833,120,80,84,34.0,383.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.1,0.55,120,72,84,41.0,398.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,-0.0667,0.4667,120,78,84,34.0,388.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,-0.15,0.425,120,80,84,45.0,378.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.2167,0.6083,120,72,84,37.0,385.0
BCI-IV-2b,6,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.05,0.525,120,80,84,35.0,380.0
BCI-IV-2b,6,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.15,0.575,120,72,84,32.0,392.0
BCI-IV-2b,6,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.1333,0.5667,120,78,84,33.0,378.0
BCI-IV-2b,6,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.0333,0.5167,120,80,84,40.0,376.0
BCI-IV-2b,6,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.2167,0.6083,120,72,84,43.0,384.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.1167,0.5583,120,100,84,48.0,379.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,-0.0167,0.4917,120,96,84,42.0,376.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.2667,0.6333,120,47,84,35.0,373.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.0333,0.5167,120,62,84,40.0,378.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.2167,0.6083,120,40,84,38.0,381.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.0167,0.5083,120,100,84,42.0,381.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.15,0.575,120,96,84,40.0,377.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.3333,0.6667,120,47,84,33.0,375.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.4167,0.7083,120,62,84,39.0,377.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.0333,0.5167,120,40,84,46.0,378.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.1333,0.5667,120,100,84,35.0,382.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,-0.0167,0.4917,120,96,84,43.0,378.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.15,0.575,120,47,84,31.0,375.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.4167,0.7083,120,62,84,39.0,375.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.2,0.6,120,40,84,45.0,382.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.3,0.65,120,100,84,36.0,380.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0833,0.5417,120,96,84,46.0,375.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.1667,0.5833,120,47,84,30.0,380.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,-0.1,0.45,120,62,84,44.0,375.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.2333,0.6167,120,40,84,37.0,378.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.3,0.65,120,100,84,35.0,377.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.0833,0.5417,120,96,84,38.0,379.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.05,0.525,120,47,84,31.0,382.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.4167,0.7083,120,62,84,47.0,373.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.2333,0.6167,120,40,84,42.0,387.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.3,0.65,120,100,84,33.0,381.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.0833,0.5417,120,96,84,39.0,375.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,-0.05,0.475,120,47,84,32.0,374.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.15,0.575,120,62,84,37.0,375.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.95,0.0,0.5,120,40,84,49.0,387.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.1167,0.5583,120,100,84,48.0,379.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,-0.0167,0.4917,120,96,84,42.0,376.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.2667,0.6333,120,47,84,35.0,373.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.0333,0.5167,120,62,84,40.0,378.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,1.0,0.2167,0.6083,120,40,84,38.0,381.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.0167,0.5083,120,100,84,42.0,381.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.15,0.575,120,96,84,40.0,377.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.3333,0.6667,120,47,84,33.0,375.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.4167,0.7083,120,62,84,39.0,377.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.99,0.0333,0.5167,120,40,84,46.0,378.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.1333,0.5667,120,100,84,35.0,382.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,-0.0167,0.4917,120,96,84,43.0,378.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.15,0.575,120,47,84,31.0,375.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.4167,0.7083,120,62,84,39.0,375.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,100,0.95,0.2,0.6,120,40,84,45.0,382.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.1333,0.5667,120,90,112,56.0,391.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,-0.0333,0.4833,120,78,112,47.0,387.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,0.05,0.525,120,68,112,57.0,392.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,-0.0333,0.4833,120,54,112,52.0,373.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,1.0,-0.1833,0.4083,120,64,112,53.0,393.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.0333,0.5167,120,90,112,54.0,400.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.0,0.5,120,78,112,59.0,389.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.05,0.525,120,68,112,51.0,393.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,0.0333,0.5167,120,54,112,56.0,370.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.99,-0.2,0.4,120,64,112,49.0,399.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.0333,0.5167,120,90,112,50.0,404.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.0,0.5,120,78,112,53.0,387.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.25,0.625,120,68,112,54.0,394.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,-0.0333,0.4833,120,54,112,47.0,364.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,inf,0.95,0.1,0.55,120,64,112,49.0,399.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.0667,0.5333,120,90,112,59.0,386.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.1833,0.5917,120,78,112,55.0,393.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,-0.0333,0.4833,120,68,112,57.0,375.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,-0.0167,0.4917,120,54,112,48.0,367.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,1.0,0.2667,0.6333,120,64,112,48.0,392.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,-0.1333,0.4333,120,90,112,66.0,391.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,-0.0167,0.4917,120,78,112,54.0,394.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.1333,0.5667,120,68,112,57.0,374.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,-0.1,0.45,120,54,112,51.0,372.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,False,50,0.99,0.2667,0.6333,120,64,112,44.0,388.0
