dataset,subject,protocol,fold_name,seed,alpha,calibration_frac,window_size,per_round_cap,n_components,include_riemann_arms,epoch_seconds,context,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret,error
WAUC,10,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.6540843753651981,0.827027027027027,185,100,516,119.0,
WAUC,10,within,within_fold0,2,0.5,0.3,100,inf,4,False,4.0,workload,0.6216326769122889,0.8108108108108109,185,100,516,124.0,
WAUC,10,within,within_fold0,3,0.5,0.3,inf,inf,4,False,4.0,workload,0.38401775804661487,0.6918918918918919,185,100,516,136.0,
WAUC,10,within,within_fold0,3,0.5,0.3,25,inf,4,False,4.0,workload,0.4599486221391873,0.7297297297297297,185,100,516,113.0,
WAUC,10,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.513868613138686,0.7567567567567568,185,100,516,123.0,
WAUC,10,within,within_fold0,3,0.5,0.3,100,inf,4,False,4.0,workload,0.47059510599778076,0.7351351351351352,185,100,516,122.0,
WAUC,10,within,within_fold0,42,0.5,0.3,inf,inf,4,False,4.0,workload,0.33135128832925265,0.6648648648648648,185,100,516,149.0,
WAUC,10,within,within_fold0,42,0.5,0.3,25,inf,4,False,4.0,workload,0.4602007469654529,0.7297297297297297,185,100,516,109.0,
WAUC,10,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.5682613768961493,0.7837837837837838,185,100,516,134.0,
WAUC,10,within,within_fold0,42,0.5,0.3,100,inf,4,False,4.0,workload,0.46026374139339477,0.7297297297297297,185,100,516,123.0,
WAUC,11,within,within_fold0,0,0.5,0.3,inf,inf,4,False,4.0,workload,0.9839969274100627,0.992,125,100,347,42.0,
WAUC,11,within,within_fold0,0,0.5,0.3,25,inf,4,False,4.0,workload,0.967989756722151,0.984,125,100,347,13.0,
WAUC,11,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.967989756722151,0.984,125,100,347,19.0,
WAUC,11,within,within_fold0,0,0.5,0.3,100,inf,4,False,4.0,workload,1.0,1.0,125,100,338,30.0,
WAUC,11,within,within_fold0,1,0.5,0.3,inf,inf,4,False,4.0,workload,0.9039200614911607,0.952,125,100,345,42.0,
WAUC,11,within,within_fold0,1,0.5,0.3,25,inf,4,False,4.0,workload,0.9519784863618901,0.976,125,100,347,15.0,
WAUC,11,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.84007164790174,0.92,125,100,347,27.0,
WAUC,11,within,within_fold0,1,0.5,0.3,100,inf,4,False,4.0,workload,0.712128966223132,0.856,125,100,347,40.0,
WAUC,11,within,within_fold0,2,0.5,0.3,inf,inf,4,False,4.0,workload,0.936028659160696,0.968,125,100,347,44.0,
WAUC,11,within,within_fold0,2,0.5,0.3,25,inf,4,False,4.0,workload,1.0,1.0,125,100,347,9.0,
WAUC,11,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.936028659160696,0.968,125,100,347,24.0,
WAUC,11,within,within_fold0,2,0.5,0.3,100,inf,4,False,4.0,workload,0.9839969274100627,0.992,125,100,347,43.0,
WAUC,11,within,within_fold0,3,0.5,0.3,inf,inf,4,False,4.0,workload,1.0,1.0,125,100,334,37.0,
WAUC,11,within,within_fold0,3,0.5,0.3,25,inf,4,False,4.0,workload,0.9839969274100627,0.992,125,100,347,10.0,
WAUC,11,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.696408027610891,0.848,125,100,347,23.0,
WAUC,11,within,within_fold0,3,0.5,0.3,100,inf,4,False,4.0,workload,0.9839969274100627,0.992,125,100,347,39.0,
WAUC,11,within,within_fold0,42,0.5,0.3,inf,inf,4,False,4.0,workload,1.0,1.0,125,100,343,37.0,
WAUC,11,within,within_fold0,42,0.5,0.3,25,inf,4,False,4.0,workload,0.9200255918106206,0.96,125,100,347,12.0,
WAUC,11,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.967989756722151,0.984,125,100,347,21.0,
WAUC,11,within,within_fold0,42,0.5,0.3,100,inf,4,False,4.0,workload,0.9039446721311475,0.952,125,100,347,34.0,
WAUC,12,within,within_fold0,0,0.5,0.3,inf,inf,4,False,4.0,workload,0.31254331254331247,0.6559139784946236,186,100,520,140.0,
WAUC,12,within,within_fold0,0,0.5,0.3,25,inf,4,False,4.0,workload,0.45275181723779856,0.7258064516129032,186,100,520,148.0,
WAUC,12,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.4844074844074844,0.7419354838709677,186,100,520,127.0,
WAUC,12,within,within_fold0,0,0.5,0.3,100,inf,4,False,4.0,workload,0.43115983843046735,0.7150537634408602,186,100,520,145.0,
WAUC,12,within,within_fold0,1,0.5,0.3,inf,inf,4,False,4.0,workload,0.526827012025902,0.7634408602150538,186,100,520,140.0,
WAUC,12,within,within_fold0,1,0.5,0.3,25,inf,4,False,4.0,workload,0.505090236001851,0.7526881720430108,186,100,520,127.0,
WAUC,12,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.5045170257123002,0.7526881720430108,186,100,520,130.0,
WAUC,12,within,within_fold0,1,0.5,0.3,100,inf,4,False,4.0,workload,0.45123221103783406,0.7258064516129032,186,100,520,128.0,
WAUC,12,within,within_fold0,2,0.5,0.3,inf,inf,4,False,4.0,workload,0.5482303955586398,0.7741935483870968,186,100,446,126.0,
WAUC,12,within,within_fold0,2,0.5,0.3,25,inf,4,False,4.0,workload,0.5482303955586398,0.7741935483870968,186,100,475,132.0,
WAUC,12,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.5482303955586398,0.7741935483870968,186,100,467,135.0,
WAUC,12,within,within_fold0,2,0.5,0.3,100,inf,4,False,4.0,workload,0.5482303955586398,0.7741935483870968,186,100,439,121.0,
WAUC,12,within,within_fold0,3,0.5,0.3,inf,inf,4,False,4.0,workload,0.5376344086021505,0.7688172043010753,186,100,479,129.0,
WAUC,12,within,within_fold0,3,0.5,0.3,25,inf,4,False,4.0,workload,0.46304849884526567,0.7311827956989247,186,100,520,123.0,
WAUC,12,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.46304849884526567,0.7311827956989247,186,100,520,111.0,
WAUC,12,within,within_fold0,3,0.5,0.3,100,inf,4,False,4.0,workload,0.35386753126447423,0.6774193548387096,186,100,520,126.0,
WAUC,12,within,within_fold0,42,0.5,0.3,inf,inf,4,False,4.0,workload,0.6774566473988439,0.8387096774193549,186,100,520,152.0,
WAUC,12,within,within_fold0,42,0.5,0.3,25,inf,4,False,4.0,workload,0.3627917779584253,0.6827956989247311,186,100,520,133.0,
WAUC,12,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.31095160916878906,0.6559139784946236,186,100,520,135.0,
WAUC,12,within,within_fold0,42,0.5,0.3,100,inf,4,False,4.0,workload,0.3627917779584253,0.6827956989247311,186,100,520,145.0,
WAUC,13,within,within_fold0,0,0.5,0.3,inf,inf,4,False,4.0,workload,0.32942057942057945,0.664804469273743,179,100,473,145.0,
WAUC,13,within,within_fold0,0,0.5,0.3,25,inf,4,False,4.0,workload,0.35080040020010006,0.6759776536312849,179,100,499,141.0,
WAUC,13,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.4294731579276295,0.7150837988826816,179,100,499,145.0,
WAUC,13,within,within_fold0,0,0.5,0.3,100,inf,4,False,4.0,workload,0.4294731579276295,0.7150837988826816,179,100,499,149.0,
WAUC,13,within,within_fold0,1,0.5,0.3,inf,inf,4,False,4.0,workload,0.30177697975357565,0.6480446927374302,179,100,499,182.0,
WAUC,13,within,within_fold0,1,0.5,0.3,25,inf,4,False,4.0,workload,0.24510047134706026,0.6201117318435754,179,100,499,177.0,
WAUC,13,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.24510047134706026,0.6201117318435754,179,100,477,162.0,
WAUC,13,within,within_fold0,1,0.5,0.3,100,inf,4,False,4.0,workload,0.3678046966974411,0.6815642458100558,179,100,499,186.0,
WAUC,13,within,within_fold0,2,0.5,0.3,inf,inf,4,False,4.0,workload,0.4530772588389349,0.7262569832402235,179,100,466,142.0,
WAUC,13,within,within_fold0,2,0.5,0.3,25,inf,4,False,4.0,workload,0.4530772588389349,0.7262569832402235,179,100,499,143.0,
WAUC,13,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.4530772588389349,0.7262569832402235,179,100,499,128.0,
WAUC,13,within,within_fold0,2,0.5,0.3,100,inf,4,False,4.0,workload,0.3842641816248671,0.6927374301675978,179,100,499,148.0,
WAUC,13,within,within_fold0,3,0.5,0.3,inf,inf,4,False,4.0,workload,0.34244443060830576,0.6703910614525139,179,100,499,179.0,
WAUC,13,within,within_fold0,3,0.5,0.3,25,inf,4,False,4.0,workload,0.2887122811374644,0.6424581005586593,179,100,499,163.0,
WAUC,13,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.2887122811374644,0.6424581005586593,179,100,499,183.0,
WAUC,13,within,within_fold0,3,0.5,0.3,100,inf,4,False,4.0,workload,0.34244443060830576,0.6703910614525139,179,100,499,182.0,
WAUC,13,within,within_fold0,42,0.5,0.3,inf,inf,4,False,4.0,workload,0.453281805148663,0.7262569832402235,179,100,499,152.0,
WAUC,13,within,within_fold0,42,0.5,0.3,25,inf,4,False,4.0,workload,0.4730347635452553,0.7374301675977654,179,100,499,151.0,
WAUC,13,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.4416021961567258,0.7206703910614525,179,100,499,147.0,
WAUC,13,within,within_fold0,42,0.5,0.3,100,inf,4,False,4.0,workload,0.4730347635452553,0.7374301675977654,179,100,499,153.0,
WAUC,14,within,within_fold0,0,0.5,0.3,inf,inf,4,False,4.0,workload,0.6350454657163922,0.8166666666666667,180,100,503,110.0,
WAUC,14,within,within_fold0,0,0.5,0.3,25,inf,4,False,4.0,workload,0.6350454657163922,0.8166666666666667,180,100,503,81.0,
WAUC,14,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.6786505786752031,0.8388888888888889,180,100,503,87.0,
WAUC,14,within,within_fold0,0,0.5,0.3,100,inf,4,False,4.0,workload,0.734251968503937,0.8666666666666667,180,100,503,104.0,
WAUC,14,within,within_fold0,1,0.5,0.3,inf,inf,4,False,4.0,workload,0.6650124069478909,0.8333333333333334,180,100,503,114.0,
WAUC,14,within,within_fold0,1,0.5,0.3,25,inf,4,False,4.0,workload,0.6881188118811881,0.8444444444444444,180,100,503,94.0,
WAUC,14,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.6656760772659733,0.8333333333333334,180,100,503,90.0,
WAUC,14,within,within_fold0,1,0.5,0.3,100,inf,4,False,4.0,workload,0.554013875123885,0.7777777777777778,180,100,503,93.0,
WAUC,14,within,within_fold0,2,0.5,0.3,inf,inf,4,False,4.0,workload,0.6674876847290641,0.8333333333333334,180,100,503,89.0,
WAUC,14,within,within_fold0,2,0.5,0.3,25,inf,4,False,4.0,workload,0.533102766798419,0.7666666666666667,180,100,503,88.0,
WAUC,14,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.5456784043339079,0.7722222222222223,180,100,503,90.0,
WAUC,14,within,within_fold0,2,0.5,0.3,100,inf,4,False,4.0,workload,0.5996045477014336,0.8,180,100,503,87.0,
WAUC,14,within,within_fold0,3,0.5,0.3,inf,inf,4,False,4.0,workload,0.5228113440197287,0.7611111111111111,180,100,503,105.0,
WAUC,14,within,within_fold0,3,0.5,0.3,25,inf,4,False,4.0,workload,0.6781750924784218,0.8388888888888889,180,100,503,93.0,
WAUC,14,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.6005917159763314,0.8,180,100,503,103.0,
WAUC,14,within,within_fold0,3,0.5,0.3,100,inf,4,False,4.0,workload,0.6781750924784218,0.8388888888888889,180,100,503,88.0,
WAUC,14,within,within_fold0,42,0.5,0.3,inf,inf,4,False,4.0,workload,0.4575645756457565,0.7277777777777777,180,100,503,99.0,
WAUC,14,within,within_fold0,42,0.5,0.3,25,inf,4,False,4.0,workload,0.7890451517394522,0.8944444444444445,180,100,503,72.0,
WAUC,14,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.7890451517394522,0.8944444444444445,180,100,503,91.0,
WAUC,14,within,within_fold0,42,0.5,0.3,100,inf,4,False,4.0,workload,0.5456784043339079,0.7722222222222223,180,100,503,78.0,
WAUC,15,within,within_fold0,0,0.5,0.3,inf,inf,4,False,4.0,workload,0.48629277907185087,0.7431693989071039,183,100,437,129.0,
WAUC,15,within,within_fold0,0,0.5,0.3,25,inf,4,False,4.0,workload,0.48629277907185087,0.7431693989071039,183,100,378,108.0,
WAUC,15,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.48629277907185087,0.7431693989071039,183,100,406,106.0,
WAUC,15,within,within_fold0,0,0.5,0.3,100,inf,4,False,4.0,workload,0.48629277907185087,0.7431693989071039,183,100,411,104.0,
WAUC,15,within,within_fold0,1,0.5,0.3,inf,inf,4,False,4.0,workload,0.5075644322190994,0.7540983606557377,183,78,510,152.0,
WAUC,15,within,within_fold0,1,0.5,0.3,25,inf,4,False,4.0,workload,0.5074466176206711,0.7540983606557377,183,78,510,147.0,
WAUC,15,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.5074466176206711,0.7540983606557377,183,78,510,133.0,
WAUC,15,within,within_fold0,1,0.5,0.3,100,inf,4,False,4.0,workload,0.46411283093288713,0.73224043715847,183,78,510,144.0,
WAUC,15,within,within_fold0,2,0.5,0.3,inf,inf,4,False,4.0,workload,0.35389862964514396,0.6775956284153005,183,100,485,148.0,
WAUC,15,within,within_fold0,2,0.5,0.3,25,inf,4,False,4.0,workload,0.35389862964514396,0.6775956284153005,183,100,481,140.0,
WAUC,15,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.35389862964514396,0.6775956284153005,183,100,472,128.0,
WAUC,15,within,within_fold0,2,0.5,0.3,100,inf,4,False,4.0,workload,0.35389862964514396,0.6775956284153005,183,100,445,120.0,
WAUC,15,within,within_fold0,3,0.5,0.3,inf,inf,4,False,4.0,workload,0.5517117763039971,0.7759562841530054,183,100,510,165.0,
WAUC,15,within,within_fold0,3,0.5,0.3,25,inf,4,False,4.0,workload,0.5403659849300323,0.7704918032786885,183,100,510,148.0,
WAUC,15,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.5297316679615132,0.7650273224043715,183,100,510,149.0,
WAUC,15,within,within_fold0,3,0.5,0.3,100,inf,4,False,4.0,workload,0.37677003047141067,0.6885245901639344,183,100,510,137.0,
WAUC,15,within,within_fold0,42,0.5,0.3,inf,inf,4,False,4.0,workload,0.3984220907297831,0.6994535519125683,183,86,510,157.0,
WAUC,15,within,within_fold0,42,0.5,0.3,25,inf,4,False,4.0,workload,0.31067264573991027,0.6557377049180327,183,86,510,133.0,
WAUC,15,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.3436154949784792,0.6721311475409836,183,86,510,140.0,
WAUC,15,within,within_fold0,42,0.5,0.3,100,inf,4,False,4.0,workload,0.31067264573991027,0.6557377049180327,183,86,510,153.0,
WAUC,16,within,within_fold0,0,0.5,0.3,inf,inf,4,False,4.0,workload,1.0,1.0,124,96,315,44.0,
WAUC,16,within,within_fold0,0,0.5,0.3,25,inf,4,False,4.0,workload,1.0,1.0,124,96,251,13.0,
WAUC,16,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,124,96,292,20.0,
WAUC,16,within,within_fold0,0,0.5,0.3,100,inf,4,False,4.0,workload,1.0,1.0,124,96,312,35.0,
WAUC,16,within,within_fold0,1,0.5,0.3,inf,inf,4,False,4.0,workload,0.8681318681318682,0.9516129032258065,124,100,344,47.0,
WAUC,16,within,within_fold0,1,0.5,0.3,25,inf,4,False,4.0,workload,0.9139784946236559,0.967741935483871,124,100,344,12.0,
WAUC,16,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.9139784946236559,0.967741935483871,124,100,344,19.0,
WAUC,16,within,within_fold0,1,0.5,0.3,100,inf,4,False,4.0,workload,0.9361702127659575,0.9758064516129032,124,100,344,40.0,
WAUC,16,within,within_fold0,2,0.5,0.3,inf,inf,4,False,4.0,workload,0.9375,0.9758064516129032,124,100,344,49.0,
WAUC,16,within,within_fold0,2,0.5,0.3,25,inf,4,False,4.0,workload,0.956989247311828,0.9838709677419355,124,100,344,16.0,
WAUC,16,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.6851851851851851,0.8629032258064516,124,100,344,27.0,
WAUC,16,within,within_fold0,2,0.5,0.3,100,inf,4,False,4.0,workload,0.7843137254901961,0.9112903225806451,124,100,344,45.0,
WAUC,16,within,within_fold0,3,0.5,0.3,inf,inf,4,False,4.0,workload,0.8160919540229885,0.9354838709677419,124,100,344,54.0,
WAUC,16,within,within_fold0,3,0.5,0.3,25,inf,4,False,4.0,workload,0.8043478260869565,0.9274193548387096,124,100,344,10.0,
WAUC,16,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.9175257731958762,0.967741935483871,124,100,344,19.0,
WAUC,16,within,within_fold0,3,0.5,0.3,100,inf,4,False,4.0,workload,0.9782608695652174,0.9919354838709677,124,100,344,48.0,
WAUC,16,within,within_fold0,42,0.5,0.3,inf,inf,4,False,4.0,workload,0.8936170212765957,0.9596774193548387,124,100,344,51.0,
WAUC,16,within,within_fold0,42,0.5,0.3,25,inf,4,False,4.0,workload,0.9101123595505618,0.967741935483871,124,100,344,11.0,
WAUC,16,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.9560439560439561,0.9838709677419355,124,100,344,18.0,
WAUC,16,within,within_fold0,42,0.5,0.3,100,inf,4,False,4.0,workload,0.956989247311828,0.9838709677419355,124,100,344,39.0,
WAUC,17,within,within_fold0,0,0.5,0.3,inf,inf,4,False,4.0,workload,0.32696302451184045,0.6875,144,100,403,128.0,
WAUC,17,within,within_fold0,0,0.5,0.3,25,inf,4,False,4.0,workload,0.457573354480571,0.7361111111111112,144,100,403,110.0,
WAUC,17,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.3381294964028777,0.6805555555555556,144,100,403,106.0,
WAUC,17,within,within_fold0,0,0.5,0.3,100,inf,4,False,4.0,workload,0.32737611697806657,0.6805555555555556,144,100,403,107.0,
WAUC,17,within,within_fold0,1,0.5,0.3,inf,inf,4,False,4.0,workload,0.31753554502369663,0.6666666666666666,144,100,403,140.0,
WAUC,17,within,within_fold0,1,0.5,0.3,25,inf,4,False,4.0,workload,0.457573354480571,0.7361111111111112,144,100,403,100.0,
WAUC,17,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.6518936341659951,0.8333333333333334,144,100,403,107.0,
WAUC,17,within,within_fold0,1,0.5,0.3,100,inf,4,False,4.0,workload,0.5700636942675159,0.7916666666666666,144,100,403,107.0,
WAUC,17,within,within_fold0,2,0.5,0.3,inf,inf,4,False,4.0,workload,0.34597156398104256,0.6805555555555556,144,98,403,142.0,
WAUC,17,within,within_fold0,2,0.5,0.3,25,inf,4,False,4.0,workload,0.514670896114195,0.7638888888888888,144,98,403,104.0,
WAUC,17,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.5618374558303887,0.7847222222222222,144,98,403,114.0,
WAUC,17,within,within_fold0,2,0.5,0.3,100,inf,4,False,4.0,workload,0.3958810068649885,0.6944444444444444,144,98,403,107.0,
WAUC,17,within,within_fold0,3,0.5,0.3,inf,inf,4,False,4.0,workload,0.40752351097178685,0.7083333333333334,144,100,403,119.0,
WAUC,17,within,within_fold0,3,0.5,0.3,25,inf,4,False,4.0,workload,0.55895865237366,0.7777777777777778,144,100,403,104.0,
WAUC,17,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.40752351097178685,0.7083333333333334,144,100,403,101.0,
WAUC,17,within,within_fold0,3,0.5,0.3,100,inf,4,False,4.0,workload,0.40752351097178685,0.7083333333333334,144,100,403,104.0,
WAUC,17,within,within_fold0,42,0.5,0.3,inf,inf,4,False,4.0,workload,0.5884903429247142,0.7986111111111112,144,100,403,118.0,
WAUC,17,within,within_fold0,42,0.5,0.3,25,inf,4,False,4.0,workload,0.36111111111111116,0.6805555555555556,144,100,403,103.0,
WAUC,17,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.4681181959564541,0.7361111111111112,144,100,403,91.0,
WAUC,17,within,within_fold0,42,0.5,0.3,100,inf,4,False,4.0,workload,0.6003172085646313,0.8055555555555556,144,100,403,111.0,
WAUC,18,within,within_fold0,0,0.5,0.3,inf,inf,4,False,4.0,workload,0.27501900918289757,0.6378378378378379,185,100,516,142.0,
WAUC,18,within,within_fold0,0,0.5,0.3,25,inf,4,False,4.0,workload,0.45944366526414215,0.7297297297297297,185,100,516,150.0,
WAUC,18,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.4708423326133909,0.7351351351351352,185,100,516,149.0,
WAUC,18,within,within_fold0,0,0.5,0.3,100,inf,4,False,4.0,workload,0.3079261164367547,0.654054054054054,185,100,516,133.0,
WAUC,18,within,within_fold0,1,0.5,0.3,inf,inf,4,False,4.0,workload,0.25555490756400534,0.6270270270270271,185,100,516,156.0,
WAUC,18,within,within_fold0,1,0.5,0.3,25,inf,4,False,4.0,workload,0.5358539004609371,0.7675675675675676,185,100,516,119.0,
WAUC,18,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.4170848407048664,0.7081081081081081,185,100,516,121.0,
WAUC,18,within,within_fold0,1,0.5,0.3,100,inf,4,False,4.0,workload,0.43814974886111435,0.7189189189189189,185,100,516,132.0,
WAUC,18,within,within_fold0,2,0.5,0.3,inf,inf,4,False,4.0,workload,0.5359622003149973,0.7675675675675676,185,100,516,134.0,
WAUC,18,within,within_fold0,2,0.5,0.3,25,inf,4,False,4.0,workload,0.49267751910846613,0.745945945945946,185,100,516,106.0,
WAUC,18,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.4277126014124788,0.7135135135135136,185,100,516,122.0,
WAUC,18,within,within_fold0,2,0.5,0.3,100,inf,4,False,4.0,workload,0.40618616866063617,0.7027027027027027,185,100,516,121.0,
WAUC,18,within,within_fold0,3,0.5,0.3,inf,inf,4,False,4.0,workload,0.39464765688909664,0.6972972972972973,185,100,516,160.0,
WAUC,18,within,within_fold0,3,0.5,0.3,25,inf,4,False,4.0,workload,0.3510289990645463,0.6756756756756757,185,100,516,136.0,
WAUC,18,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.469541810521388,0.7351351351351352,185,100,516,159.0,
WAUC,18,within,within_fold0,3,0.5,0.3,100,inf,4,False,4.0,workload,0.524087932647334,0.7621621621621621,185,100,516,158.0,
WAUC,18,within,within_fold0,42,0.5,0.3,inf,inf,4,False,4.0,workload,0.5356913558629546,0.7675675675675676,185,100,516,143.0,
WAUC,18,within,within_fold0,42,0.5,0.3,25,inf,4,False,4.0,workload,0.40521423978488347,0.7027027027027027,185,100,516,150.0,
WAUC,18,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.40521423978488347,0.7027027027027027,185,100,516,131.0,
WAUC,18,within,within_fold0,42,0.5,0.3,100,inf,4,False,4.0,workload,0.33010162364209794,0.6648648648648648,185,100,516,142.0,
WAUC,19,within,within_fold0,0,0.5,0.3,inf,inf,4,False,4.0,workload,0.6196550909520435,0.8097826086956522,184,100,514,99.0,
WAUC,19,within,within_fold0,0,0.5,0.3,25,inf,4,False,4.0,workload,0.5868100697317102,0.7934782608695652,184,100,514,96.0,
WAUC,19,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.5868100697317102,0.7934782608695652,184,100,514,94.0,
WAUC,19,within,within_fold0,0,0.5,0.3,100,inf,4,False,4.0,workload,0.33570075757575757,0.6684782608695652,184,100,514,104.0,
WAUC,19,within,within_fold0,1,0.5,0.3,inf,inf,4,False,4.0,workload,0.6422342682064577,0.8206521739130435,184,100,463,95.0,
WAUC,19,within,within_fold0,1,0.5,0.3,25,inf,4,False,4.0,workload,0.6747967479674797,0.8369565217391305,184,100,514,90.0,
WAUC,19,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.6639962299717248,0.8315217391304348,184,100,514,93.0,
WAUC,19,within,within_fold0,1,0.5,0.3,100,inf,4,False,4.0,workload,0.6639962299717248,0.8315217391304348,184,100,514,105.0,
WAUC,19,within,within_fold0,2,0.5,0.3,inf,inf,4,False,4.0,workload,0.41380530973451324,0.7065217391304348,184,100,514,90.0,
WAUC,19,within,within_fold0,2,0.5,0.3,25,inf,4,False,4.0,workload,0.6855256954266855,0.842391304347826,184,100,514,93.0,
WAUC,19,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.5771859533349046,0.7880434782608695,184,100,514,86.0,
WAUC,19,within,within_fold0,2,0.5,0.3,100,inf,4,False,4.0,workload,0.6855256954266855,0.842391304347826,184,100,514,100.0,
WAUC,19,within,within_fold0,3,0.5,0.3,inf,inf,4,False,4.0,workload,0.6522971536553679,0.8260869565217391,184,100,514,115.0,
WAUC,19,within,within_fold0,3,0.5,0.3,25,inf,4,False,4.0,workload,0.6850802644003777,0.842391304347826,184,100,514,106.0,
WAUC,19,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.7178912607618824,0.8586956521739131,184,100,514,105.0,
WAUC,19,within,within_fold0,3,0.5,0.3,100,inf,4,False,4.0,workload,0.6525433730673905,0.8260869565217391,184,100,514,108.0,
WAUC,19,within,within_fold0,42,0.5,0.3,inf,inf,4,False,4.0,workload,0.5655766733561562,0.782608695652174,184,100,514,107.0,
WAUC,19,within,within_fold0,42,0.5,0.3,25,inf,4,False,4.0,workload,0.5655766733561562,0.782608695652174,184,100,514,92.0,
WAUC,19,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.5878816456442296,0.7934782608695652,184,100,514,100.0,
WAUC,19,within,within_fold0,42,0.5,0.3,100,inf,4,False,4.0,workload,0.6307401723527328,0.8152173913043478,184,100,514,95.0,
WAUC,20,within,within_fold0,0,0.5,0.3,inf,inf,4,False,4.0,workload,0.20254924681344144,0.6021505376344086,186,100,519,205.0,
WAUC,20,within,within_fold0,0,0.5,0.3,25,inf,4,False,4.0,workload,0.4832137068765918,0.7419354838709677,186,100,519,180.0,
WAUC,20,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.2036565609812543,0.6021505376344086,186,100,519,175.0,
WAUC,20,within,within_fold0,0,0.5,0.3,100,inf,4,False,4.0,workload,0.4188845174728072,0.7096774193548387,186,100,519,157.0,
WAUC,20,within,within_fold0,1,0.5,0.3,inf,inf,4,False,4.0,workload,0.332793334876186,0.6666666666666666,186,100,519,207.0,
WAUC,20,within,within_fold0,1,0.5,0.3,25,inf,4,False,4.0,workload,0.3669089650398061,0.6827956989247311,186,100,519,160.0,
WAUC,20,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.3120665742024965,0.6559139784946236,186,100,519,163.0,
WAUC,20,within,within_fold0,1,0.5,0.3,100,inf,4,False,4.0,workload,0.3547641073080481,0.6774193548387096,186,100,519,167.0,
WAUC,20,within,within_fold0,2,0.5,0.3,inf,inf,4,False,4.0,workload,0.36603119584055455,0.6827956989247311,186,100,503,168.0,
WAUC,20,within,within_fold0,2,0.5,0.3,25,inf,4,False,4.0,workload,0.4299757141205043,0.7150537634408602,186,100,519,160.0,
