dataset,subject,protocol,fold_name,seed,budget_frac,alpha,arm_pool,calibration_frac,include_recent_rewards,per_round_cap,policy,epsilon,online_heads,window_size,discount_gamma,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret,budget_remaining
BCI-IV-2b,5,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.2308,0.6154,52,100,146,45.0,165.0
BCI-IV-2b,5,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.2308,0.6154,52,74,146,59.0,173.0
BCI-IV-2b,5,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1538,0.5769,52,100,146,45.0,162.0
BCI-IV-2b,5,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1923,0.5962,52,68,146,60.0,209.0
BCI-IV-2b,5,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.3077,0.6538,52,100,146,63.0,189.0
BCI-IV-2b,5,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.2308,0.6154,52,100,146,61.0,165.0
BCI-IV-2b,5,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.1538,0.5769,52,74,146,61.0,177.0
BCI-IV-2b,5,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.2308,0.6154,52,100,146,49.0,162.0
BCI-IV-2b,5,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.1538,0.5769,52,68,146,60.0,163.0
BCI-IV-2b,5,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.3462,0.6731,52,100,146,60.0,197.0
BCI-IV-2b,5,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.3462,0.6731,52,100,146,64.0,166.0
BCI-IV-2b,5,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.1923,0.5962,52,74,146,67.0,185.0
BCI-IV-2b,5,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.3846,0.6923,52,100,146,46.0,163.0
BCI-IV-2b,5,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0,0.5,52,68,146,72.0,164.0
BCI-IV-2b,5,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1857,0.5929,140,100,84,37.0,444.0
BCI-IV-2b,5,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.3,0.65,140,84,84,28.0,443.0
BCI-IV-2b,5,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.4857,0.7429,140,46,84,36.0,432.0
BCI-IV-2b,5,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.3286,0.6643,140,76,84,31.0,443.0
BCI-IV-2b,5,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.3286,0.6643,140,70,84,21.0,423.0
BCI-IV-2b,5,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.2857,0.6429,140,100,84,35.0,434.0
BCI-IV-2b,5,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.3571,0.6786,140,84,84,23.0,438.0
BCI-IV-2b,5,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.2571,0.6286,140,46,84,34.0,429.0
BCI-IV-2b,5,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.3286,0.6643,140,76,84,29.0,446.0
BCI-IV-2b,5,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.3571,0.6786,140,70,84,24.0,424.0
BCI-IV-2b,5,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.3429,0.6714,140,100,84,34.0,439.0
BCI-IV-2b,5,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,-0.0571,0.4714,140,84,84,41.0,424.0
BCI-IV-2b,5,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0857,0.5429,140,46,84,36.0,444.0
BCI-IV-2b,5,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.1429,0.5714,140,76,84,41.0,427.0
BCI-IV-2b,5,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.2571,0.6286,140,70,84,31.0,430.0
BCI-IV-2b,5,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.3286,0.6643,140,100,84,34.0,439.0
BCI-IV-2b,5,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.1143,0.5571,140,84,84,39.0,425.0
BCI-IV-2b,5,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0143,0.5071,140,46,84,38.0,445.0
BCI-IV-2b,5,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,-0.0286,0.4857,140,76,84,42.0,433.0
BCI-IV-2b,5,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.1571,0.5786,140,70,84,36.0,430.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.5,0.75,48,78,134,57.0,145.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.2083,0.6042,48,92,134,59.0,151.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.5417,0.7708,48,80,134,60.0,169.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,-0.125,0.4375,48,64,134,54.0,155.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0417,0.5208,48,70,134,55.0,158.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.5,0.75,48,78,134,58.0,144.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.375,0.6875,48,92,134,56.0,162.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1667,0.5833,48,80,134,61.0,174.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.125,0.5625,48,64,134,57.0,144.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,-0.0833,0.4583,48,70,134,62.0,149.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.125,0.5625,48,78,134,76.0,189.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.25,0.625,48,92,134,61.0,195.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.2083,0.6042,48,80,134,57.0,162.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,-0.0417,0.4792,48,64,134,49.0,161.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.25,0.625,48,70,134,60.0,166.0
BCI-IV-2b,6,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.25,0.625,48,78,134,68.0,168.0
BCI-IV-2b,6,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0,0.5,48,92,134,67.0,191.0
BCI-IV-2b,6,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.1667,0.5833,48,80,134,64.0,169.0
BCI-IV-2b,6,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.125,0.5625,48,64,134,47.0,186.0
BCI-IV-2b,6,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.1667,0.5833,48,70,134,60.0,188.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1167,0.5583,120,80,84,32.0,380.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,-0.05,0.475,120,72,84,40.0,427.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.4,0.7,120,78,84,35.0,369.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.2167,0.6083,120,80,84,40.0,373.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1,0.55,120,72,84,31.0,371.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0833,0.5417,120,80,84,37.0,384.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,-0.05,0.475,120,72,84,39.0,427.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.4,0.7,120,78,84,34.0,369.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.2167,0.6083,120,80,84,36.0,360.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1,0.55,120,72,84,32.0,381.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.1833,0.5917,120,80,84,50.0,370.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0333,0.5167,120,72,84,42.0,429.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0167,0.5083,120,78,84,40.0,385.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0167,0.5083,120,80,84,41.0,369.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.1167,0.5583,120,72,84,33.0,385.0
BCI-IV-2b,6,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,-0.1167,0.4417,120,80,84,47.0,373.0
BCI-IV-2b,6,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0,0.5,120,72,84,39.0,424.0
BCI-IV-2b,6,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,-0.0833,0.4583,120,78,84,44.0,395.0
BCI-IV-2b,6,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0333,0.5167,120,80,84,44.0,373.0
BCI-IV-2b,6,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0667,0.5333,120,72,84,29.0,383.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.3333,0.6667,48,88,134,55.0,245.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0,0.5,48,98,134,71.0,164.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,-0.0833,0.4583,48,62,134,72.0,200.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.125,0.5625,48,52,134,50.0,195.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0,0.5,48,98,134,68.0,185.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.3333,0.6667,48,88,134,61.0,232.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.2083,0.6042,48,98,134,63.0,151.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.125,0.5625,48,62,134,66.0,154.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.3333,0.6667,48,52,134,48.0,203.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0417,0.5208,48,98,134,66.0,188.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.2917,0.6458,48,88,134,61.0,201.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,-0.0417,0.4792,48,98,134,68.0,177.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0,0.5,48,62,134,65.0,173.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0833,0.5417,48,52,134,43.0,182.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0417,0.5208,48,98,134,70.0,204.0
BCI-IV-2b,7,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0417,0.5208,48,88,134,55.0,205.0
BCI-IV-2b,7,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,-0.0417,0.4792,48,98,134,68.0,165.0
BCI-IV-2b,7,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0833,0.5417,48,62,134,61.0,167.0
BCI-IV-2b,7,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.375,0.6875,48,52,134,49.0,180.0
BCI-IV-2b,7,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0833,0.5417,48,98,134,64.0,241.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1333,0.5667,120,100,84,40.0,368.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1333,0.5667,120,96,84,44.0,368.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.2,0.6,120,47,84,31.0,379.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1667,0.5833,120,62,84,44.0,368.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.2333,0.6167,120,40,84,32.0,434.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1333,0.5667,120,100,84,41.0,388.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1333,0.5667,120,96,84,42.0,368.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.3333,0.6667,120,47,84,31.0,368.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0333,0.5167,120,62,84,44.0,368.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.2333,0.6167,120,40,84,38.0,408.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.05,0.525,120,100,84,42.0,388.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.15,0.575,120,96,84,45.0,410.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0667,0.5333,120,47,84,37.0,368.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.4167,0.7083,120,62,84,31.0,360.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.1667,0.5833,120,40,84,33.0,372.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0,0.5,120,100,84,41.0,378.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.15,0.575,120,96,84,43.0,399.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.1167,0.5583,120,47,84,38.0,372.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.3667,0.6833,120,62,84,32.0,361.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.1833,0.5917,120,40,84,37.0,377.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1071,0.5536,56,44,157,82.0,237.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0714,0.5357,56,56,157,74.0,199.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.25,0.625,56,62,157,68.0,220.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,-0.1071,0.4464,56,82,157,61.0,239.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0714,0.5357,56,48,157,70.0,196.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1071,0.5536,56,44,157,71.0,253.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0714,0.5357,56,56,157,68.0,215.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.2143,0.6071,56,62,157,75.0,201.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1429,0.5714,56,82,157,71.0,212.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0,0.5,56,48,157,73.0,195.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.25,0.625,56,44,157,71.0,242.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,-0.1429,0.4286,56,56,157,72.0,202.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,-0.1071,0.4464,56,62,157,82.0,311.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.2857,0.6429,56,82,157,60.0,195.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0714,0.5357,56,48,157,81.0,174.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0714,0.5357,56,44,157,78.0,221.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0357,0.5179,56,56,157,76.0,196.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,-0.1429,0.4286,56,62,157,83.0,267.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0,0.5,56,82,157,70.0,208.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.2143,0.6071,56,48,157,76.0,170.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0833,0.5417,120,90,112,55.0,408.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1833,0.5917,120,78,112,56.0,418.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0,0.5,120,68,112,54.0,372.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1167,0.5583,120,54,112,50.0,362.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1,0.55,120,64,112,58.0,367.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0667,0.5333,120,90,112,51.0,406.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1833,0.5917,120,78,112,56.0,420.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0833,0.5417,120,68,112,56.0,362.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,-0.0667,0.4667,120,54,112,53.0,364.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,-0.05,0.475,120,64,112,55.0,364.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0,0.5,120,90,112,62.0,371.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0667,0.5333,120,78,112,57.0,369.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0333,0.5167,120,68,112,55.0,416.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.1333,0.5667,120,54,112,53.0,362.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,-0.0833,0.4583,120,64,112,53.0,380.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,-0.1,0.45,120,90,112,59.0,378.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.05,0.525,120,78,112,64.0,369.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0,0.5,120,68,112,52.0,399.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,-0.0833,0.4583,120,54,112,54.0,362.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.15,0.575,120,64,112,54.0,404.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0833,0.5417,48,62,134,61.0,177.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.0,0.5,48,80,134,67.0,207.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.1667,0.5833,48,74,134,57.0,180.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,-0.0417,0.4792,48,62,134,59.0,164.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,inf,1.0,0.25,0.625,48,94,134,62.0,196.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0833,0.5417,48,62,134,63.0,164.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.125,0.5625,48,80,134,66.0,179.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.1667,0.5833,48,74,134,59.0,198.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.0,0.5,48,62,134,57.0,197.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,False,50,1.0,0.25,0.625,48,94,134,58.0,205.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.2917,0.6458,48,62,134,65.0,174.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,-0.1667,0.4167,48,80,134,73.0,148.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,-0.0833,0.4583,48,74,134,60.0,238.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0417,0.5208,48,62,134,64.0,195.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,ts,,False,inf,1.0,0.0417,0.5208,48,94,134,62.0,176.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0833,0.5417,48,62,134,67.0,182.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0417,0.5208,48,80,134,63.0,164.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,-0.2083,0.3958,48,74,134,60.0,238.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,0.0833,0.5417,48,62,134,71.0,206.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,ts,,False,50,1.0,-0.0833,0.4583,48,94,134,58.0,165.0
